Sent_id,sentence,term1,b1,e1,term2,b2,e2,cause sentence-relation score,sentence clarity,cause crowd training score for 0.1 neg/pos thresh,cause crowd training score for 0.2 neg/pos thresh,cause crowd training score for 0.3 neg/pos thresh,cause crowd training score for 0.4 neg/pos thresh,cause crowd training score for 0.5 neg/pos thresh,cause crowd training score for 0.6 neg/pos thresh,cause crowd training score for 0.7 neg/pos thresh,cause crowd training score for 0.8 neg/pos thresh,cause crowd training score for 0.9 neg/pos thresh,cause baseline training score,cause single training score,distant supervision term1,distant supervision term2,UMLS seed relation
907655,Association of suicide attempts with ACNE and treatment with ISOTRETINOIN: retrospective Swedish cohort study,ACNE,37,41,ISOTRETINOIN,61,73,0,0.9838699101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ACNE,ISOTRETINOIN,RO-may_treat
907658,161  For pyrimethamine dosages of 25 50 mg once daily (given with CLINDAMYCIN or sulfadiazine for SECONDARY PROPHYLAXIS OF TOXOPLASMOSIS): 10 25 mg once daily.,SECONDARY PROPHYLAXIS OF TOXOPLASMOSIS,98,135,CLINDAMYCIN,66,77,0,0.9878783399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TOXOPLASMOSIS,CLINDAMYCIN,RO-may_treat
907661,"Prochlorperazine was more effective than promethazine in uncomplicated nausea and VOMITING in the emergency department  Keywords: Prochlorperazine PROMETHAZINE Treatment, emergency.",VOMITING,82,89,PROMETHAZINE,147,159,0.3086066999,0.9258200998,0.884767783316667,0.87036375623125,0.851844292835714,-0.8842724875375,-0.90741799003,-0.922848325025,-0.933869992878571,-0.94213624376875,-0.948565550016667,-1,-1,VOMITING,PROMETHAZINE,RO-may_treat
907663,Allergic reactions are treated with antihistamines; ANAPHYLAXIS is treated with EPINEPHRINE with IV fluids and vasopressors if necessary (see  Anaphylaxis,ANAPHYLAXIS,52,63,EPINEPHRINE,80,91,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ANAPHYLAXIS,EPINEPHRINE,RO-may_treat
907665,Deficiency diseases include night blindness and keratomalacia (caused by lack of vitamin A); beriberi and polyneuritis (lack of thiamine); PELLAGRA (lack of NIACIN); scurvy (lack of vitamin C); rickets and osteomalacia (lack of vitamin D); pernicious anemia (lack of gastric intrinsic factor and vitamin B 12.,NIACIN,157,163,PELLAGRA,139,146,0.800640769,0.800640769,0.9667734615,0.9626201441875,0.957280164785714,0.95016019225,0.9401922307,0.925240288375,0.9003203845,0.85048057675,-0.866559871833333,-1,1,PELLAGRA,NIACIN,RO-may_treat
907668,"CONCLUSION  In mild asthma, patients with the Gly/Gly genotype had better asthma control with albuterol than when it was withdrawn, and patients with the Arg/Arg genotype had worse ASTHMA control with ALBUTEROL than when it was withdrawn.",ASTHMA,181,186,ALBUTEROL,201,210,0,0.9707253434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ASTHMA,ALBUTEROL,RO-may_treat
907669,"Alternative Therapies for Hepatitis     Normal; Alternative Therapies for Hepatitis  Therapy Best Evidencea Probably Usefulb Least Evidencec         Herbals MILK THISTLE (hepatitis, CIRRHOSIS 70 140 mg t.i.d.",CIRRHOSIS,182,190,MILK THISTLE,157,169,0.158113883,0.790569415,0.859685647166667,-0.88141458775,-0.9209430585,-0.940707293875,-0.9525658351,-0.96047152925,-0.966118453642857,-0.9703536469375,-0.973647686166667,-1,-1,CIRRHOSIS,MILK THISTLE,RO-may_treat
907670,A prospective evaluation of the effect of activated CHARCOAL before oral N acetylcysteine in ACETAMINOPHEN OVERDOSE,ACETAMINOPHEN OVERDOSE,93,114,CHARCOAL,52,60,0.1259881577,0.8819171037,0.854331359616667,-0.905508881725,-0.93700592115,-0.9527544408625,-0.96220355269,-0.968502960575,-0.973002537635714,-0.97637722043125,-0.979001973716667,-1,-1,OVERDOSE,CHARCOAL,RO-may_treat
907692,"Bupropion SR, SERTRALINE or venlafaxine XR after failure of SSRIs for depression  Medication augmentation after the failure of SSRIs for DEPRESSION.",DEPRESSION,137,146,SERTRALINE,14,24,0,0.92998111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,DEPRESSION,SERTRALINE,RO-may_treat
907694,"Evaluation of the impact of chiropodist care in the secondary prevention of foot ulcerations in diabetic subjects  Human epidermal growth factor enhances healing of diabetic foot ulcers  Effects of the early ACE inhibition in diabetic nonthrombolyzed patients with anterior acute myocardial infarction  The association between cardiovascular autonomic neuropathy and mortality in individuals with diabetes: a meta analysis  A randomized clinical trial comparing breakfast, dinner, or bedtime administration of INSULIN GLARGINE in patients with TYPE 1 DIABETES  Management of dyslipidemia in children and adolescents with diabetes  Low glycemic index diets in the management of diabetes: a meta analysis.",TYPE 1 DIABETES,544,558,INSULIN GLARGINE,510,526,0,0.9853292782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TYPE 1 DIABETES,GLARGINE,RO-may_treat
907701,"1]  Knauf H, Mutschler E. Diuretic effectiveness of hydrochlorothiazide and FUROSEMIDE alone and in combination in CHRONIC RENAL FAILURE",CHRONIC RENAL FAILURE,115,136,FUROSEMIDE,76,86,0,0.92998111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CHRONIC RENAL FAILURE,FUROSEMIDE,RO-may_treat
907711,"r  Otic Pain  Used alone or in fixed combination with ANTIPYRINE for the temporary relief of EAR PAIN (OTALGIA EARACHE associated with otitis media of various causes; however, single ingredient preparations no longer commercially available in the US.",EAR PAIN (OTALGIA EARACHE,93,117,ANTIPYRINE,54,64,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PAIN,ANTIPYRINE,RO-may_treat
907713,"1]  White DJ, Billingham C, Chapman S, Drake S, Jayaweera D, Jones S, et al. Podophyllin 0.5% or 2.0% v PODOPHYLLOTOXIN 0.5% for the self treatment of PENILE WARTS: a double blind randomised study.",PENILE WARTS,151,162,PODOPHYLLOTOXIN,104,119,0,0.9958932065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,WARTS,PODOPHYLLOTOXIN,RO-may_treat
907719,"In other studies by the same team, in patients with HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA the addition of EZETIMIBE to 40 mg/d of either simvastatin or atorvastatin increased effectiveness almost 4 times more than increasing the statin dosage to 80 mg/d  (2).",HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA,52,91,EZETIMIBE,109,118,0,0.9622504486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HYPERCHOLESTEROLEMIA,EZETIMIBE,RO-may_treat
907722,"Phase III study of concurrent biochemotherapy with cisplatin, vinblastine, dacarbazine, interleukin 2, and interferon alfa 2b versus cisplatin, vinblastine, and DACARBAZINE alone in patients with METASTATIC MALIGNANT MELANOMA (summary last modified 10/1999.",METASTATIC MALIGNANT MELANOMA,196,225,DACARBAZINE,161,172,0,0.8888888889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,MELANOMA,DACARBAZINE,RO-may_treat
907723,CLONIDINE was effective for reducing TAMOXIFEN ASSOCIATED HOT FLASHES in postmenopausal women with breast cancer  Keywords: Breast neoplasms Hot flashes Tamoxifen  ACP Journal Club.,TAMOXIFEN ASSOCIATED HOT FLASHES,37,68,CLONIDINE,0,9,0,0.9918365981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,HOT FLASHES,CLONIDINE,RO-may_treat
907730,"Fontaine R, Chouinard G. An open clinical trial of FLUOXETINE in the treatment of OBSESSIVE COMPULSIVE DISORDER",OBSESSIVE COMPULSIVE DISORDER,82,111,FLUOXETINE,51,61,0,0.9878783399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,OBSESSIVE-COMPULSIVE DISORDER,FLUOXETINE,RO-may_treat
907732,"of intraarticular hyaluronan in osteoarthritis of the knee  Comparison of the analgesic efficacy and safety of nonprescription doses of naproxen sodium and ibuprofen in the treatment of osteoarthritis of the knee  Lancet  Comparison of lumiracoxib with NAPROXEN and ibuprofen in the Therapeutic Arthritis Research and Gastrointestinal Event Trial (TARGET), cardiovascular outcomes: randomised controlled trial  Pathogenesis and management of pain in OSTEOARTHRITIS  Acupuncture in patients with osteoarthritis of the knee: a randomised trial  Assessment of upper gastrointestinal safety of etoricoxib and diclofenac in patients with osteoarthritis and rheumatoid arthritis in the Multinational Etoricoxib and Diclofenac Arthritis.",OSTEOARTHRITIS,450,464,NAPROXEN,253,261,0.0990147543,0.990147543,-0.85147786855,-0.925738934275,-0.95049262285,-0.9628694671375,-0.97029557371,-0.975246311425,-0.97878255265,-0.98143473356875,-0.98349754095,-1,1,OSTEOARTHRITIS,NAPROXEN,RO-may_treat
907737,"Other disorders, along with the migraine medications that may be effective against them, include epilepsy (divalproex sodium, topiramate, and gabapentin), hypertension (beta blockers), DEPRESSION (TRICYCLIC ANTIDEPRESSANTS venlafaxine), bipolar disorder (divalproex sodium), insomnia (tricyclic antidepressants), essential tremor (beta blockers and topiramate), and overweight or obesity (topiramate.",DEPRESSION,185,194,TRICYCLIC ANTIDEPRESSANTS,197,222,0,0.9819805061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,DEPRESSION,TRICYCLIC ANTIDEPRESSANTS,RO-may_treat
907742,1]  Treatment of POLYCYTHAEMIA VERA by radiophosphorus or BUSULPHAN: a randomized trial.,POLYCYTHAEMIA VERA,17,34,BUSULPHAN,58,67,0,0.979957887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,POLYCYTHAEMIA VERA,BUSULPHAN,RO-may_treat
907749,severe mental illness (Cochrane Review)  Risperidone versus other atypical antipsychotic medication for schizophrenia (Cochrane Review)  Perazine for schizophrenia (Cochrane Review)  Benperidol for schizophrenia (Cochrane Review)  Depot risperidone for SCHIZOPHRENIA (Cochrane Review)  OLANZAPINE for schizophrenia (Cochrane Review)  Antipsychotic medication for those with both schizophrenia and learning disability (Cochrane Review)  Electroconvulsive therapy for schizophrenia (Cochrane Review)  Beta blocker supplementation of standard drug treatment for schizophrenia (Cochrane Review)  Depot fluphenazine for schizophrenia (Cochrane Review)  Carbamazepine for schizophrenia and schizoaffective psychoses (Cochrane.,SCHIZOPHRENIA,253,265,OLANZAPINE,286,296,0,0.9704949588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,SCHIZOPHRENIA,OLANZAPINE,RO-may_treat
907754,Other trials studied chronic pain: CARBAMAZEPINE was effective in 3 of 4 trials in TRIGEMINAL NEURALGIA and lamotrigine was no more effective than placebo in 1 trial (Table.,TRIGEMINAL NEURALGIA,83,102,CARBAMAZEPINE,35,48,0.0980580676,0.9805806757,-0.8529128986,-0.9264564493,-0.9509709662,-0.96322822465,-0.97058257972,-0.9754854831,-0.978987556942857,-0.981614112325,-0.983656988733333,-1,-1,TRIGEMINAL NEURALGIA,CARBAMAZEPINE,RO-may_treat
907758,The use of intermediate and high purity FACTOR VIII products in the treatment of VON WILLEBRAND DISEASE.,VON WILLEBRAND DISEASE,81,102,FACTOR VIII,40,51,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,VON WILLEBRAND,FACTOR VIII,RO-may_treat
907762,"trial  Lancet  Acupuncture in patients with osteoarthritis of the knee: a randomised trial  New England Journal of Medicine  Glucosamine, chondroitin sulfate, and the two in combination for painful knee osteoarthritis  Osteoarthritis and Cartilage  A randomized, placebo controlled, cross over study of ginger extracts and ibuprofen in osteoarthritis  Rheumatic Diseases Clinics of North America  Homeopathy and rheumatic disease  Rheumatology (Oxford)  A randomized, double blind, placebo controlled trial of GLUCOSAMINE SULPHATE as an analgesic in OSTEOARTHRITIS OF THE KNEE  Review  Alternative Medicine Review  Natural treatments for osteoarthritis  Arthritis and.",OSTEOARTHRITIS OF THE KNEE,550,576,GLUCOSAMINE SULPHATE,510,530,0,0.9918365981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,OSTEOARTHRITIS,GLUCOSAMINE,RO-may_treat
907766,New Reference of Interest  2010 02 04  A placebo controlled trial of ORAL CLADRIBINE for relapsing MULTIPLE SCLEROSIS,MULTIPLE SCLEROSIS,99,116,ORAL CLADRIBINE,69,84,0.1066003582,0.9594032236,0.8511000597,-0.92004973135,-0.9466998209,-0.960024865675,-0.96801989254,-0.97334991045,-0.9771570661,-0.9800124328375,-0.982233273633333,-1,-1,MULTIPLE SCLEROSIS,CLADRIBINE,RO-may_treat
907785,Urokinase versus TISSUE PLASMINOGEN ACTIVATOR in PULMONARY EMBOLISM,PULMONARY EMBOLISM,49,67,TISSUE PLASMINOGEN ACTIVATOR,17,45,0.1856953382,0.5570860145,0.864282556366667,-0.86072849635,-0.9071523309,-0.930364248175,-0.94429139854,-0.95357616545,-0.960208141814286,-0.9651821240875,-0.969050776966667,-1,-1,PULMONARY EMBOLISM,TISSUE PLASMINOGEN ACTIVATOR,RO-may_treat
907795,Treatment of REFRACTORY DIARRHOEA in AIDS with acetorphan and OCTREOTIDE: a randomized crossover study.,REFRACTORY DIARRHOEA,13,33,OCTREOTIDE,62,72,0.0824786099,0.9897433186,-0.87628208515,-0.938141042575,-0.95876069505,-0.9690705212875,-0.97525641703,-0.979380347525,-0.982326012164286,-0.98453526064375,-0.986253565016667,-1,-1,DIARRHOEA,OCTREOTIDE,RO-may_treat
907799,Because montelukast is efficacious for patients with ASTHMA selected patients with mild asthma and rhinitis may be good candidates for MONTELUKAST.,ASTHMA,53,58,MONTELUKAST,135,146,0,0.953998092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ASTHMA,MONTELUKAST,RO-may_treat
907805,"cOmeprazole and lansoprazole are approved for GASTRIC ULCERS; omeprazole, LANSOPRAZOLE, and rabeprazole are approved for duodenal ulcers",GASTRIC ULCERS,46,60,LANSOPRAZOLE,74,86,0.1147078669,0.9176629355,0.85245131115,-0.913969099825,-0.94264606655,-0.9569845499125,-0.96558763993,-0.971323033275,-0.975419742807143,-0.97849227495625,-0.980882022183333,-1,-1,GASTRIC ULCERS,LANSOPRAZOLE,RO-may_treat
907808,"Treatment  Treatment of HYPERPIGMENTATION may include HYDROQUINONE kojic acid, alpha hydroxy acids, azelaic acid, ascorbic acid, tretinoin (Retinol), topical glucocorticoids, and licorice extract.",HYPERPIGMENTATION,24,40,HYDROQUINONE,54,66,0.0830454799,0.9965457582,-0.87543178015,-0.937715890075,-0.95847726005,-0.9688579450375,-0.97508635603,-0.979238630025,-0.982204540021429,-0.98442897251875,-0.986159086683333,-1,-1,HYPERPIGMENTATION,HYDROQUINONE,RO-may_treat
907810,STUDY SELECTION  English language studies were selected if they evaluated the neuroprotective effects or safety of selegiline or if they compared dopamine agonists with levodopa or sustained release levodopa with IMMEDIATE RELEASE LEVODOPA in previously untreated patients with PD,PD,278,279,IMMEDIATE RELEASE LEVODOPA,213,239,0.2886751346,0.8660254038,0.881445855766667,0.8666265877375,-0.8556624327,-0.891746824525,-0.91339745962,-0.92783121635,-0.938141042585714,-0.9458734122625,-0.951887477566667,-1,-1,PD,LEVODOPA,RO-may_treat
907821,"Martin DF, Sierra Madero J, Walmsley S, et al: A controlled trial of VALGANCICLOVIR as induction therapy for CYTOMEGALOVIRUS RETINITIS",CYTOMEGALOVIRUS RETINITIS,109,133,VALGANCICLOVIR,69,83,0,0.9819805061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,CYTOMEGALOVIRUS RETINITIS,VALGANCICLOVIR,RO-may_treat
907822,"Children with BLASTOMYCOSIS should be treated with ITRACONAZOLE, 5 to 7 mg/kg/day",BLASTOMYCOSIS,14,27,ITRACONAZOLE,51,63,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,BLASTOMYCOSIS,ITRACONAZOLE,RO-may_treat
907823,"The commonly used medications in cardiac resuscitation may be grouped into the following general categories: vasopressors (epinephrine or vasopressin), antiarrhythmics (amiodarone, lidocaine, and magnesium), anticholinergic AGENTS (ATROPINE if the ARREST ARRHYTHMIA is asystole or PEA is slow), and miscellaneous drugs used to treat specific problems contributing to the arrest state, such as sodium bicarbonate (for severe metabolic acidosis, hyperkalemia, and certain drug overdoses) and calcium chloride (for hyperkalemia, calcium channel blocker drug overdose, or severe hypocalcemia) [ see.",ARREST ARRHYTHMIA,248,264,AGENTS (ATROPINE,224,240,0.1690308509,0.6761234038,0.861505141816667,-0.873226861825,-0.91548457455,-0.9366134309125,-0.94929074473,-0.957742287275,-0.963779103378571,-0.96830671545625,-0.971828191516667,-1,-1,ARREST,ATROPINE,RO-may_treat
907826,"Unfortunately, the majority of CKD patients with TYPE 2 DIABETES eventually require INSULIN THERAPY.",TYPE 2 DIABETES,49,63,INSULIN THERAPY,84,99,0,0.9863939238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TYPE 2 DIABETES,INSULIN,RO-may_treat
907827,"She is given a prescription for ACETAMINOPHEN with codeine to take as needed for PAIN the week before surgery, and she is instructed to take her atenolol the morning of surgery with a sip of water.",PAIN,81,84,ACETAMINOPHEN,32,45,0.1104315261,0.9938837347,0.851738587683333,-0.917176355425,-0.94478423695,-0.9585881777125,-0.96687054217,-0.972392118475,-0.97633610155,-0.97929408885625,-0.98159474565,-1,-1,PAIN,ACETAMINOPHEN,RO-may_treat
907829,"Lecrubier Y, Bakker A, Dunbar G et al. A comparison of paroxetine, clomipramine and placebo in the treatment of PANIC DISORDER: Collaborative PAROXETINE Panic Study Investigators.",PANIC DISORDER,112,125,PAROXETINE,142,152,0,0.9701425001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PANIC DISORDER,PAROXETINE,RO-may_treat
907842,"Herlong HF, Hunter FM, Koff RS et al. A comparison of bumetanide and FUROSEMIDE in the treatment of ASCITES: cooperative study.",ASCITES,100,106,FUROSEMIDE,69,79,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ASCITES,FUROSEMIDE,RO-may_treat
907845,"For treatment of uncomplicated cervical, URETHRAL OR RECTAL GONORRHEA CDC and others recommend IM ceftriaxone or oral cefixime; IM CEFTRIAXONE is drug of choice for pharyngeal infections.",URETHRAL OR RECTAL GONORRHEA,41,69,IM CEFTRIAXONE,128,142,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,GONORRHEA,CEFTRIAXONE,RO-may_treat
907846,Comparison of CEFTRIAXONE and traditional therapy of BACTERIAL MENINGITIS,BACTERIAL MENINGITIS,53,73,CEFTRIAXONE,14,25,0.1280368799,0.8962581595,0.854672813316667,-0.903972340075,-0.93598156005,-0.9519861700375,-0.96158893603,-0.967990780025,-0.972563525735714,-0.97599308501875,-0.978660520016667,-1,-1,BACTERIAL MENINGITIS,CEFTRIAXONE,RO-may_treat
907847,Effects of CHLORAMBUCIL and therapeutic decision in initial forms of CHRONIC LYMPHOCYTIC LEUKEMIA (stage A): results of a randomized clinical trial on 612 patients,CHRONIC LYMPHOCYTIC LEUKEMIA,69,97,CHLORAMBUCIL,11,23,0.2390457219,0.9561828875,0.873174286983333,0.85732107285625,-0.88047713905,-0.9103578542875,-0.92828628343,-0.940238569525,-0.948775916735714,-0.95517892714375,-0.96015904635,-1,-1,CHRONIC LYMPHOCYTIC LEUKEMIA,CHLORAMBUCIL,RO-may_treat
907849,"Ruiz Serrano MJ, Alcala L, Martinez L et al. In vitro activities of six fluoroquinolones against 250 clinical isolates of   MYCOBACTERIUM TUBERCULOSIS  susceptible or resistant to FIRST LINE ANTITUBERCULOSIS DRUGS.",MYCOBACTERIUM TUBERCULOSIS,124,149,FIRST LINE ANTITUBERCULOSIS DRUGS,180,213,0,0.9578262852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TUBERCULOSIS,ANTITUBERCULOSIS,RO-may_treat
907851,1 trial comparing tramadol with CLOMIPRAMINE with or without levomepromazine showed better PAIN RELIEF with tramadol but no difference in pain intensity between groups.,PAIN RELIEF,91,101,CLOMIPRAMINE,32,44,0.133630621,0.9354143467,0.8556051035,-0.89977703425,-0.9331846895,-0.949888517125,-0.9599108137,-0.96659234475,-0.971364866928571,-0.9749442585625,-0.977728229833333,-1,-1,PAIN,CLOMIPRAMINE,RO-may_treat
907860,126  Precautions Related to Treatment of Tuberculosis  Should not be used alone for treatment of TB; must be given in conjunction with other ANTITUBERCULOSIS agents.,TB,97,98,ANTITUBERCULOSIS,141,157,0,0.9773555549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TB,ANTITUBERCULOSIS,RO-may_treat
907862,424   Treatment failures have been reported when an ORAL ANTIFUNGAL (EG KETOCONAZOLE) was used in the treatment of CUTANEOUS OR PULMONARY BLASTOMYCOSIS in patients who had asymptomatic or subclinical CNS involvement at the time of the initial diagnosis.,CUTANEOUS OR PULMONARY BLASTOMYCOSIS,115,150,ORAL ANTIFUNGAL (EG KETOCONAZOLE),52,85,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,BLASTOMYCOSIS,KETOCONAZOLE,RO-may_treat
907864,"20 ,   21 ,   22 ,   23 ,   24 ,   25 ,   40 ,   41 ,   42 ,   43 ,   44 ,   45   40% of patients who receive GABAPENTIN for PAIN associated with diabetic neuropathy obtain good pain relief",PAIN,125,129,GABAPENTIN,110,120,0,0.9958932065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,PAIN,GABAPENTIN,RO-may_treat
907865,A clinical comparison between glipizide (Glibenese ﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵ?ﻡ؟ﺵﻡ؟ﺵ??ﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵ?ﻡ؟ﺵﻡ؟ﺵ?ﻡ؟ﺵﻯ٠٩?ﻡ؟ﺵﻡ؟ﺵ???ﻡ؟ﺵﻡ؟ﺵGLIBENCLAMIDEnclamide (Daonil ﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵ?ﻡ؟ﺵﻡ؟ﺵ??ﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵ?ﻡ؟ﺵﻡ؟ﺵ?ﻡ؟ﺵﻯ٠٩?ﻡ؟ﺵﻡ؟ﺵ???ﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵ?ﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵﻡ؟ﺵ??n tMATURITY ONSET DIABETESy onset diabetes: a controlled double-blind cross-over study,MATURITY ONSET DIABETES,105,128,GLIBENCLAMIDE,59,72,0.1622214211,0.8111071057,0.86037023685,-0.878333934175,-0.91888928945,-0.9391669670875,-0.95133357367,-0.959444644725,-0.965238266907143,-0.96958348354375,-0.972963096483333,-1,-1,MATURITY ONSET DIABETES,GLIBENCLAMIDE,RO-may_treat
907870,"Fineberg NS, Fineberg SE, Anderson JH et al. Immunologic effects of insulin lispro [Lys (B28), PRO (B29 HUMAN INSULIN] in IDDM and NIDDM patients previously treated with insulin.",IDDM,123,126,PRO (B29) HUMAN INSULIN,95,118,0.4008918629,0.8017837257,0.900148643816667,0.88766722429375,0.871619684907143,0.850222965725,-0.87973244113,-0.899777034275,-0.914094600807143,-0.92483277570625,-0.933184689516667,-1,-1,IDDM,INSULIN,RO-may_treat
907872,"Einhorn S, Ahre A, Blomgren H et alINTERFERON and naturl killer activity in MULTIPLE MYELOMA",MULTIPLE MYELOMA,76,91,INTERFERON,35,45,0.4170288281,0.6255432422,0.902838138016667,0.89069290526875,0.875077606021429,0.854257207025,-0.87489135157,-0.895742792975,-0.910636679692857,-0.92180709473125,-0.930495195316667,-1,1,MULTIPLE MYELOMA,INTERFERON,RO-may_treat
907873,The use of INTERFERON in the treatment of MULTIPLE MYELOMA,MULTIPLE MYELOMA,42,58,INTERFERON,11,21,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,MULTIPLE MYELOMA,INTERFERON,RO-may_treat
907881,Comparison of IVERMECTIN and diethylcarbamazine for the treatment of ONCHOCERCIASIS,ONCHOCERCIASIS,69,82,IVERMECTIN,14,24,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,ONCHOCERCIASIS,IVERMECTIN,RO-may_treat
