Sent_id,relation,sentence_relation_score,crowd,baseline,expert,test_partition,term1,b1,e1,term2,b2,e2,sentence,term1_UMLS,term2_UMLS,UMLS_seed_relation
906249,treat,0,-1,-1,NA,NA,DEFICIT OF THE LIVER,36,56,FRUCTOSE INTOLERANCE,0,20,FRUCTOSE INTOLERANCE is caused by a DEFICIT OF THE LIVER aldolase B enzyme.,DEFICIT,FRUCTOSE INTOLERANCE,has manifestation
906259,treat,0,-1,-1,NA,NA,RENAL DYSFUNCTION,142,167,MICROANGIOPATHIC HEMOLYTIC ANEMIA,85,118,"The hemolytic uremic syndrome in adults is an uncommon clinical entity consisting of MICROANGIOPATHIC HEMOLYTIC ANEMIA, thrombocytopenia, and RENAL DYSFUNCTION",RENAL DYSFUNCTION,MICROANGIOPATHIC HEMOLYTIC ANEMIA,has manifestation
906260,treat,0,-1,-1,NA,NA,HAEMOLYTIC ANAEMIA,16,34,LUPUS,38,43,"The presence of HAEMOLYTIC ANAEMIA in LUPUS patients was associated with a higher frequency of proteinuria (OR = 2.70, P = 0.000031), urinary cellular casts (OR = 2.83, P = 0.000062), seizures (OR = 2.96, P = 0.00024), pericarditis (OR = 2.21, P = 0.0019), pleuritis (OR = 1.72, P = 0.028) and lymphopenia (OR = 1.79, P = 0.015",HAEMOLYTIC ANAEMIA,LUPUS,has manifestation
906261,treat,0,-1,-1,-1,-1,ASCITES,89,96,OHSS,42,46,"Other physical and laboratory findings of OHSS include weight gain, ovarian enlargement, ASCITES pleural effusion, hemoconcentration, electrolyte imbalances, renal dysfunction, and thrombosis.",ASCITES,OHSS,has manifestation
906262,treat,0.1507556723,-0.8492443277,-1,NA,NA,THROMBOCYTOPENIA,97,113,MICROANGIOPATHIC HEMOLYTIC ANEMIA,63,96,The hemolytic uremic syndrome is characterized by the triad of MICROANGIOPATHIC HEMOLYTIC ANEMIA THROMBOCYTOPENIA and acute renal failure.,THROMBOCYTOPENIA,MICROANGIOPATHIC HEMOLYTIC ANEMIA,has manifestation
906266,treat,0,-1,-1,NA,NA,ASTHMA,163,169,CYSTIC FIBROSIS,174,189,"The cleavage of MUC5AC and the generation of the reactive new C-terminus could contribute to the adherent and viscous mucus found at chronic lung diseases such as ASTHMA and CYSTIC FIBROSIS, characterized by mucus hypersecretion and lowered pH of the airways",ASTHMA,CYSTIC FIBROSIS,has manifestation
906273,treat,0,-1,-1,NA,NA,PREMATURE AGING,77,92,PROGERIA SYNDROME (HGPS),122,146,The most recently discovered diseases associated with LMNA mutations are the PREMATURE AGING disorders Hutchinson Gilford PROGERIA SYNDROME (HGPS) and atypical Werner's syndrome.,PREMATURE AGING,HGPS,has manifestation
906277,treat,0,-1,-1,-1,-1,SYNOPHRYS,85,94,CORNELIA DE LANGE SYNDROME,53,79,"The patients showed the characteristic facies of the CORNELIA DE LANGE SYNDROME with SYNOPHRYS long curly eyelashes and small upturned nose, and physical features, including generalized hirsutism, monodactyly, syndactyly and clinodactyly.",SYNOPHRYS,CORNELIA DE LANGE SYNDROME,has manifestation
906278,treat,0,-1,-1,NA,NA,DEMENTIA,195,203,HUNTINGTON'S DISEASE,130,150,"A controlled prospective study compared the performance of 14 patients with dementia of Alzheimer type (DAT) and 14 patients with HUNTINGTON'S DISEASE (HD), who were matched for overall level of DEMENTIA, on a battery of semantic and episodic memory tests",DEMENTIA,HUNTINGTON'S DISEASE,has manifestation
906281,treat,0,-1,-1,-1,-1,SEIZURES,83,91,CEREBRAL CAVERNOUS MALFORMATIONS,0,32,CEREBRAL CAVERNOUS MALFORMATIONS (CCMs) are CNS vascular anomalies associated with SEIZURES headaches and hemorrhagic strokes and represent 10 20% of cerebral lesions.,SEIZURES,CEREBRAL CAVERNOUS MALFORMATIONS,has manifestation
906282,treat,0,-1,-1,-1,-1,STEATORRHEA,58,69,CELIAC DISEASE,40,54,The absence of such classic features of CELIAC DISEASE as STEATORRHEA and diarrhea is not an uncommon presentation.,STEATORRHEA,CELIAC DISEASE,has manifestation
906289,treat,0.2390457219,-0.7609542781,-1,NA,NA,ALLERGIC RHINITIS,48,65,ATOPIC DERMATITIS,119,136,"Antihistamines may be used for the treatment of ALLERGIC RHINITIS, upper respiratory infections, urticaria/angioedema, ATOPIC DERMATITIS, and, rarely, as adjunctive treatment for anaphylaxis, during pregnancy",ALLERGIC RHINITIS,ATOPIC DERMATITIS,has manifestation
906298,treat,0,-1,-1,NA,NA,SUPRAVALVULAR AORTIC STENOSIS,141,170,WILLIAMS SYNDROME,175,200,"The first disorders to involve mutations in the elastin gene itself are, surprisingly, cardiovascular and neurobehavioral disorders, such as SUPRAVALVULAR AORTIC STENOSIS and WILLIAMS SYNDROME",SUPRAVALVULAR AORTIC STENOSIS,WILLIAMS SYNDROME,has manifestation
906306,treat,0.1443375673,-0.8556624327,-1,NA,NA,ANKYLOSING SPONDYLITIS,94,123,SPONDYLOARTHROPATHIES,58,79,Involvement of the sacroiliac joints is a hallmark of the SPONDYLOARTHROPATHIES especially in ANKYLOSING SPONDYLITIS,ANKYLOSING SPONDYLITIS,SPONDYLOARTHROPATHIES,has manifestation
906308,treat,0.2611164839,-0.7388835161,-1,NA,NA,HYPOPARATHYROIDISM,44,62,KEARNS SAYRE SYNDROME,18,39,Two patients with KEARNS SAYRE SYNDROME and HYPOPARATHYROIDISM were treated with alfacalcidol (1a OH D3) and total serum calcium concentration remained within normal range for a long period.,HYPOPARATHYROIDISM,KEARNS-SAYRE SYNDROME,has manifestation
906310,treat,0,-1,-1,NA,NA,BRONCHIAL ASTHMA,93,109,ATOPIC DERMATITIS,134,151,"The setup of the first allergic prevention program improved attitudes and perceptions toward BRONCHIAL ASTHMA, allergic rhinitis, and ATOPIC DERMATITIS, by the education of the risk family group, based on the results from previous investigations and adapted to the procedures and customs that govern our current society",BRONCHIAL ASTHMA,ATOPIC DERMATITIS,has manifestation
906314,treat,0.1066003582,-0.8933996418,-1,NA,NA,BRONCHIECTASIS,106,120,CYSTIC FIBROSIS,125,140,"Clinically significant anaerobic pleuropulmonary infection was not found in our patients with bronchitis, BRONCHIECTASIS and CYSTIC FIBROSIS and occurred in only some of our patients with empyema and lung abscess.",BRONCHIECTASIS,CYSTIC FIBROSIS,has manifestation
906316,treat,0,-1,-1,NA,NA,TYPE 1 DIABETES MELLITUS,92,116,CELIAC DISEASE,164,186,Their aim was also to compare the prevalence of autoimmune thyroid disease in patients with TYPE 1 DIABETES MELLITUS and in those with type 1 diabetes mellitus and CELIAC DISEASE,TYPE 1 DIABETES MELLITUS,CELIAC DISEASE,has manifestation
906317,treat,0,-1,-1,NA,NA,ALLERGIC RHINITIS,43,60,ATOPIC DERMATITIS,65,82,"Allergic diseases such as allergic asthma, ALLERGIC RHINITIS and ATOPIC DERMATITIS are characterized by a complex interaction of different cell types and mediators",ALLERGIC RHINITIS,ATOPIC DERMATITIS,has manifestation
906321,treat,0,-1,-1,NA,NA,OSTEOSARCOMA,175,187,RETINOBLASTOMA,203,217,"Diagnosis specific malignancies available for evaluation included ALL, acute myeloid leukaemia (AML), Hodgkin's disease, NHL, rhabdomyosarcoma, neuroblastoma, retinoblastoma, OSTEOSARCOMA Wilms' tumour, RETINOBLASTOMA Ewings' sarcoma, central nervous system (CNS) tumours and hepatoblastoma.",OSTEOSARCOMA,RETINOBLASTOMA,has manifestation
906322,treat,0.0966736489,-0.9033263511,-1,-1,-1,SEIZURE DISORDERS,92,109,STURGE WEBER SYNDROME,127,153,Different degrees of cerebral calcifications together with encephalofacial angiomatosis and SEIZURE DISORDERS characterize the STURGE WEBER SYNDROME,SEIZURE,STURGE-WEBER SYNDROME,has manifestation
906323,treat,0,-1,-1,NA,NA,PARKINSONISM,28,40,FRONTOTEMPORAL DEMENTIA,0,23,FRONTOTEMPORAL DEMENTIA and PARKINSONISM linked to chromosome 17 (FTDP 17) is a congenital degenerative disease of the central nervous system.,PARKINSONISM,FRONTOTEMPORAL DEMENTIA,has manifestation
906332,treat,0,-1,-1,NA,NA,MILD TO MODERATE INTELLECTUAL DISABILITY,9,49,PART OF WAGR SYNDROME,72,93,"Although MILD TO MODERATE INTELLECTUAL DISABILITY is usually considered PART OF WAGR SYNDROME (Wilms' tumour (WT), Aniridia, Genital abnormalities, and metal Retardation, due to 11p13 deletion) the neuropsychological profile of the syndrome is little reported in the literature.",INTELLECTUAL DISABILITY,PART,has manifestation
906333,treat,0,-1,-1,-1,-1,PRIMARY HYPERPARATHYROIDISM,62,89,MEN2A,139,144,? Data from cohort studies of patients with MEN2a reveal that PRIMARY HYPERPARATHYROIDISM is present in approximately 30% of patients with MEN2A.,HYPERPARATHYROIDISM,MEN2A,has manifestation
906339,treat,0,-1,-1,-1,-1,CONGENITAL PSEUDARTHROSIS OF THE ULNA,71,108,NEUROFIBROMATOSIS TYPE 1,18,42,Two children with NEUROFIBROMATOSIS TYPE 1 who presented at birth with CONGENITAL PSEUDARTHROSIS OF THE ULNA and radius are described.,PSEUDARTHROSIS,NEUROFIBROMATOSIS TYPE 1,has manifestation
906342,treat,0.130188911,-0.869811089,-1,NA,NA,ASTHMA,73,79,CYSTIC FIBROSIS,118,133,"Differential diagnosis must exclude an endobronchial obstructive lesion, ASTHMA nocturnal aspiration, bronchiectasis, CYSTIC FIBROSIS and immotile cilia syndrome.",ASTHMA,CYSTIC FIBROSIS,has manifestation
906345,treat,0,-1,-1,NA,NA,MELANOMA PAN,158,170,MALIGNANT MELANOMA,60,78,"Microscopic examination of the resected specimen revealed a MALIGNANT MELANOMA which was confirmed by immunohistochemical staining for HMB 45, S 100 protein, MELANOMA PAN and vimentin.",MELANOMA,MALIGNANT MELANOMA,has manifestation
906347,treat,0,-1,-1,NA,NA,MUSCLE RIGIDITY,187,202,MALIGNANT HYPERTHERMIA,268,298,"We believe the presence of the myopathy warranted the use of a 'non-triggering' anaesthetic, as suxamethonium and volatile agents may be associated with significant complications such as MUSCLE RIGIDITY and rhabdomyolysis in myopathic patients, even in the absence of MALIGNANT HYPERTHERMIA",MUSCLE RIGIDITY,MALIGNANT HYPERTHERMIA,has manifestation
906350,treat,0,-1,-1,NA,NA,LEUKOENCEPHALOPATHY,226,245,(CADASIL CEREBRAL AUTOSOMAL RECESSIVE,145,182,"Monogenic stroke disorders include conditions such as cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy (CADASIL CEREBRAL AUTOSOMAL RECESSIVE arteriopathy with subcortical infarcts and LEUKOENCEPHALOPATHY (CARASIL) and hereditary endotheliopathy, retinopathy, nephropathy and stroke (HERNS.",LEUKOENCEPHALOPATHY,CADASIL,has manifestation
906351,treat,0,-1,-1,NA,NA,PHEOCHROMOCYTOMA,23,39,MULTIPLE ENDOCRINE NEOPLASIA TYPE 2,85,120,Analysis of hereditary PHEOCHROMOCYTOMA two gene tests are established: detection of MULTIPLE ENDOCRINE NEOPLASIA TYPE 2 (MEN 2) using mutational analysis of RET gene and detection of von Hippel Lindau syndrome using mutational analysis of VHL gene.,PHEOCHROMOCYTOMA,MULTIPLE ENDOCRINE NEOPLASIA TYPE 2,has manifestation
906352,treat,0.191565257,-0.808434743,-1,NA,NA,HAEMOPHILIA A,103,116,VIII (FVIII) INHIBITORS,25,48,"The occurrence of factor VIII (FVIII) INHIBITORS is one of the major complications of the treatment of HAEMOPHILIA A We present this review as a description of the major players of the antiFVIII immune response, with particular emphasis on the nature and properties of the different antiFVIII antibodies, their mechanisms of action in inhibiting FVIII activity, their potential neutralization by anti idiotypic antibodies, and the importance of the T cell in participating in the induction of FVIII inhibitors.",HAEMOPHILIA,FVIII,has manifestation
906360,treat,0,-1,-1,NA,NA,ANTIPHOSPHOLIPID ANTIBODIES,324,351,LUPUS,384,389,"Gastrointestinal  None  Peritonitis Pancreatitis Vasculitis (small bowel) Protein losing enteropathy Hepatitis Ocular  None  Cytoid bodies Episcleritis Scleritis Hematologic  Hemolytic anemia or Leukopenia (mm3) or Lymphopenia (mm3) or Thrombocytopenia (mm3)  Anemia of chronic disease Immunologic  Anti dsDNA or Anti Sm or ANTIPHOSPHOLIPID ANTIBODIES (anti IgM or IgG cardiolipin or LUPUS anticoagulant, or false positive test for syphilis) Antinuclear antibody  Anti RNP Anti Ro/SSA Anti La/SSB Other antibodies Modified from tvml 29tvml.",ANTIPHOSPHOLIPID ANTIBODIES,LUPUS,has manifestation
906362,treat,0,-1,-1,-1,-1,THROMBOSIS,117,127,PV,131,138,Rationale: ? History of thrombosis and advanced age have been significantly associated with a high risk of recurrent THROMBOSIS in PV,THROMBOSIS,PV,has manifestation
906365,treat,0,-1,-1,-1,-1,MENTAL RETARDATION SYNDROME,43,70,SLOS,0,4,"SLOS is a classical multiple malformation, MENTAL RETARDATION SYNDROME and was the first human malformation syndrome shown to result from an inborn error of cholesterol synthesis.",MENTAL RETARDATION,SLOS,has manifestation
906368,treat,0.943456353,0.943456353,-1,NA,NA,STURGE WEBER SYNDROME WITH CHOROIDAL HEMANGIOMA,97,144,AHMED GLAUCOMA VALVE,50,70,We present our experience with implantation of an AHMED GLAUCOMA VALVE in a 9 year old girl with STURGE WEBER SYNDROME WITH CHOROIDAL HEMANGIOMA.,GLAUCOMA,STURGE-WEBER SYNDROME,has manifestation
906374,treat,0,-1,-1,NA,NA,MICROCEPHALY,189,201,NIJMEGEN BREAKAGE SYNDROME,150,176,"Impaired ATR signaling is also observed in cell lines from additional disorders characterized by microcephaly and growth delay, including non-ATR-SS, NIJMEGEN BREAKAGE SYNDROME, and MCPH1 (MICROCEPHALY, primary autosomal recessive, 1)-dependent primary microcephaly",MICROCEPHALY,NIJMEGEN BREAKAGE SYNDROME,has manifestation
906382,treat,0,-1,-1,-1,-1,WOLFRAM SYNDROME,0,16,DIABETES INSIPIDUS,85,103,"WOLFRAM SYNDROME (WFS) is a rare diffuse neurodegenerative disorder characterized by DIABETES INSIPIDUS diabetes mellitus, optic atrophy, deafness, and a wide variety of central nervous system abnormalities.",DIABETES INSIPIDUS,WOLFRAM SYNDROME,has manifestation
906386,treat,0.5298129428,0.5298129428,-1,NA,NA,TRICHOTILLOMANIA,156,172,HAIR PULLING,99,111,Investigations of the affective and sensory states contributing to the etiology and maintenance of HAIR PULLING may help to elucidate the classification of TRICHOTILLOMANIA (TTM) as an impulse control disorder or obsessive-compulsive spectrum disorder,HAIR PULLING,TRICHOTILLOMANIA,has manifestation
906387,treat,0,-1,-1,NA,NA,ACUTE LUPUS PNEUMONITIS,113,136,SLE,67,70,Alveolar hemorrhage occurs in approximately 2% 4% of patients with SLE and may represent part of the spectrum of ACUTE LUPUS PNEUMONITIS (tvml 10tvml ; tvml 32tvml.,LUPUS,SLE,has manifestation
906390,treat,0,-1,-1,-1,-1,CHOREA,217,223,HUNTINGTON'S DISEASE,187,207,"Intracortical inhibition of the motor cortex was investigated using a paired pulse magnetic stimulation method in 14 patients with chorea caused by various aetiologies (six patients with HUNTINGTON'S DISEASE one with CHOREA acanthocytosis, a patient with systemic lupus erythematosus with a vascular lesion in the caudate, three with senile chorea and three with chorea of unknown aetiology.",CHOREA,HUNTINGTON'S DISEASE,has manifestation
906397,treat,0,-1,-1,NA,NA,MEDULLARY THYROID CARCINOMA,185,212,MEN2B,174,179,"The genetic loci RET, D10S94, and D10S102 from human chromosome 10q11.2 are very closely linked to a locus responsible for the multiple endocrine neoplasia type 2 (MEN2A and MEN2B) and MEDULLARY THYROID CARCINOMA (MTC1) familial cancer syndromes.",MEDULLARY THYROID CARCINOMA,MEN2B,has manifestation
906399,treat,0,-1,-1,NA,NA,X LINKED HYDROCEPHALUS,0,22,MASA SYNDROME,23,36,"X LINKED HYDROCEPHALUS MASA SYNDROME X linked complicated Spastic Paraplegia Type I and X linked partial agenesis of the corpus callosum are the four rare diseases usually referred to L1 syndrome, caused by mutations in the L1CAM gene.",HYDROCEPHALUS,MASA SYNDROME,has manifestation
906409,treat,0.179605302,-0.820394698,-1,NA,NA,THROMBOCYTHAEMIA CHRONIC MYELOID LEUKAEMIA,132,174,POLYCYTHAEMIA VERA,85,103,These endogenous erythroid colonies (EEC) are seen in the great majority of cases of POLYCYTHAEMIA VERA as well as in some cases of THROMBOCYTHAEMIA CHRONIC MYELOID LEUKAEMIA and idiopathic myelofibrosis.,THROMBOCYTHAEMIA,POLYCYTHAEMIA VERA,has manifestation
906414,treat,0,-1,-1,NA,NA,FACIAL DYSMORPHISM,89,107,CCFDN,135,140,"The major differential diagnosis of MSS is the syndrome defined by congenital cataracts, FACIAL DYSMORPHISM and peripheral neuropathy (CCFDN), which is localised to 18qter",FACIAL DYSMORPHISM,CCFDN,has manifestation
906416,treat,0,-1,-1,NA,NA,NAUSEA,195,201,MIGRAINE,146,154,"The sensitivity of the IHS criteria for migraine could be increased by reducing the minimum duration of migraine and by allowing the diagnosis of MIGRAINE when severe headache is associated with NAUSEA, even though the criteria of location, quality, and aggravation by physical activity are not fulfilled",NAUSEA,MIGRAINE,has manifestation
906417,treat,0,-1,-1,NA,NA,THROMBOCYTOPENIA,151,167,SLE,64,67,"Antinuclear antibody  Order when there is clinical suspicion of SLE (or unexplained serositis, glomerulonephritis, alveolar hemorrhage, leukopenia, or THROMBOCYTOPENIA not as a general screening test for sick patients; negative test makes SLE unlikely ANCA  Order when there is clinical suspicion of WG or MPA or drug induced vasculitis; test should be performed by both IF and ELISA Drug screen  Order for unexplained CNS symptoms, myocardial ischemia, vascular spasm, panic attacks with systemic features, tachycardia, nasal perforation; urine screen should be done Blood cultures  Useful.",THROMBOCYTOPENIA,SLE,has manifestation
906425,treat,0,-1,-1,NA,NA,PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA,93,129,KEARNS SAYRE SYNDROME,134,163,Mitochondrial DNA (mtDNA) deletions have been found in the majority of patients with chronic PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA and KEARNS SAYRE SYNDROME,PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA,KEARNS-SAYRE SYNDROME,has manifestation
906428,treat,0.1360827635,-0.8639172365,-1,NA,NA,HAEMOPHILIA A,217,230,ACQUIRED FVIII INHIBITOR,281,305,"In this study, a previously unpublished ELISA test for FVIII inhibitor screening (Genetic Testing Institute GTI FVIII inhibitor, Brookfield, WI, USA) was evaluated in 131 blood samples (124 samples from patients with HAEMOPHILIA A and seven serial samples from one patient with an ACQUIRED FVIII INHIBITOR.",HAEMOPHILIA A,FVIII,has manifestation
906432,treat,0.158113883,-0.841886117,-1,NA,NA,THROMBOCYTOPENIA,118,134,MICROANGIOPATHIC HEMOLYTIC ANEMIA,80,113,The diagnosis of thrombotic thrombocytopenic purpura (TTP) rests on evidence of MICROANGIOPATHIC HEMOLYTIC ANEMIA and THROMBOCYTOPENIA in the absence of disseminated intravascular coagulation and other known causes of thrombotic microangiopathy.,THROMBOCYTOPENIA,MICROANGIOPATHIC HEMOLYTIC ANEMIA,has manifestation
906433,treat,0,-1,-1,-1,-1,HYPERAMMONEMIA,0,14,PRIMARY CARNITINE DEFICIENCY,47,80,HYPERAMMONEMIA is one of the major symptoms of PRIMARY CARNITINE DEFICIENCY,HYPERAMMONEMIA,PRIMARY CARNITINE DEFICIENCY,has manifestation
906439,treat,0,-1,-1,-1,-1,CUTANEOUS PHOTOSENSITIVITY,34,60,PORPHYRIA CUTANEA TARDA,89,112,The mutual clinical symptom was a CUTANEOUS PHOTOSENSITIVITY which is a major symptom in PORPHYRIA CUTANEA TARDA and a facultative one in porphyria variegata.,PHOTOSENSITIVITY,PORPHYRIA CUTANEA TARDA,has manifestation
906442,treat,0,-1,-1,NA,NA,HYPOGONADOTROPIC HYPOGONADISM,258,287,CONGENITAL ADRENAL HYPOPLASIA,224,253,"We analyzed the DAX-1 genes of two unrelated Japanese patients with congenital adrenal hypoplasia and hypogonadotropic hypogonadism using PCR amplification of genomic DNA and complete exonic sequencing, and established that CONGENITAL ADRENAL HYPOPLASIA and HYPOGONADOTROPIC HYPOGONADISM result from not only inherited but also de novo mutation in the DAX-1 gene",HYPOGONADOTROPIC HYPOGONADISM,CONGENITAL ADRENAL HYPOPLASIA,has manifestation
