Sent_id,sentence,term1,b1,e1,term2,b2,e2,senrel_score,crowd,baseline,single,expert,distant supervision term1,distant supervision term2,UMLS seed relation
907603,"Andres FJ, Parker R, Hosein I et al. Clindamycin vaginal CREAM VERSUS ORAL METRONIDAZOLE in the treatment of BACTERIAL VAGINOSIS: a prospective double blind clinical trial.",BACTERIAL VAGINOSIS,109,127,CREAM VERSUS ORAL METRONIDAZOLE,57,88,0,-1,-1,-1,-1,BACTERIAL VAGINOSIS,METRONIDAZOLE,RO-may_treat
907609,Illingworth DR. Mevinolin plus COLESTIPOL in therapy for SEVERE HETEROZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA,SEVERE HETEROZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA,57,105,COLESTIPOL,31,41,0,-1,-1,-1,-1,HYPERCHOLESTEROLEMIA,COLESTIPOL,RO-may_treat
907612,"Hill S, Yeates M, Pathy J et al. A CONTROLLED TRIAL OF NORFLOXACIN AND AMOXYCILLIN IN the TREATMENT OF UNCOMPLICATED URINARY TRACT INFECTION IN THE ELDERLY.",TREATMENT OF UNCOMPLICATED URINARY TRACT INFECTION IN THE ELDERLY,90,154,CONTROLLED TRIAL OF NORFLOXACIN AND AMOXYCILLIN IN,35,84,0,-1,-1,-1,-1,URINARY TRACT INFECTION,NORFLOXACIN,RO-may_treat
907616,"James WP, Avenell A, Broom J et al. A one-year trial to assess the value of ORLISTAT in the management of OBESITY",OBESITY,106,113,ORLISTAT,76,84,0,-1,-1,-1,-1,OBESITY,ORLISTAT,RO-may_treat
907617,"Dunner DL, Cohn JB, Walshe T et al. Two combined, multicenter double blind studies of paroxetine and DOXEPIN in geriatric patients with major DEPRESSION",DEPRESSION,142,152,DOXEPIN,101,108,0.1203858531,-0.9638842441,-1,-1,-1,DEPRESSION,DOXEPIN,RO-may_treat
907618,"CONCLUSIONS  In older patients with MAJOR DEPRESSION who responded to treatment, long term maintenance treatment with PAROXETINE prevented recurrence of depression.",MAJOR DEPRESSION,36,51,PAROXETINE,118,128,0,-1,-1,-1,-1,DEPRESSION,PAROXETINE,RO-may_treat
907624,"Comparison of the efficacy, safety and tolerability of simvastatin and PRAVASTATIN for HYPERCHOLESTEROLEMIA",HYPERCHOLESTEROLEMIA,87,107,PRAVASTATIN,71,82,0,-1,-1,-1,-1,HYPERCHOLESTEROLEMIA,PRAVASTATIN,RO-may_treat
907626,"Treatment of REFRACTORY STATUS EPILEPTICUS with pentobarbital, PROPOFOL or midazolam: a systematic review.",REFRACTORY STATUS EPILEPTICUS,13,41,PROPOFOL,63,71,0,-1,-1,-1,-1,STATUS EPILEPTICUS,PROPOFOL,RO-may_treat
907627,The Norwegian multicenter study of TIMOLOL after MYOCARDIAL INFARCTION,MYOCARDIAL INFARCTION,49,69,TIMOLOL,35,42,0.5,0.85,-1,1,-1,MYOCARDIAL INFARCTION,TIMOLOL,RO-may_treat
907629,"May be used in combination with metformin or a thiazolidinedione antidiabetic agent (e.g., pioglitazone, ROSIGLITAZONE) as an adjunct to diet and exercise for the management of TYPE 2 DIABETES MELLITUS in patients who do not achieve adequate glycemic control with diet, exercise, and monotherapy with metformin, a sulfonylurea, repaglinide, or a thiazolidinedione antidiabetic agent",TYPE 2 DIABETES MELLITUS,177,201,ROSIGLITAZONE,105,118,0,-1,-1,-1,-1,TYPE 2 DIABETES MELLITUS,ROSIGLITAZONE,RO-may_treat
907634,A double-blind comparison of the efficacy and safety of paroxetine and IMIPRAMINE in the treatment of DEPRESSION with dementia,DEPRESSION,102,112,IMIPRAMINE,71,81,0,-1,-1,-1,-1,DEPRESSION,IMIPRAMINE,RO-may_treat
907635,Treatment of PRIMARY MODERATE HYPERCHOLESTEROLEMIA with LOVASTATIN (mevinolin) and colestipol.,PRIMARY MODERATE HYPERCHOLESTEROLEMIA,13,49,LOVASTATIN,56,66,0,-1,-1,-1,-1,HYPERCHOLESTEROLEMIA,LOVASTATIN,RO-may_treat
907636,Class:  Iron Preparations 20:04.04  Synonyms:  Iron Saccharate; Iron Sucron Complex; Saccharated Ferric Oxide  Uses  Iron Deficiency Anemia in Hemodialysis Patients Receiving Epoetin Alfa Therapy  Treatment of IRON DEFICIENCY ANEMIA in hemodialysis patients receiving EPOETIN ALFA THERAPY.,IRON DEFICIENCY ANEMIA,210,231,EPOETIN ALFA THERAPY,268,288,0.1400280084,-0.9579915975,-1,-1,-1,ANEMIA,EPOETIN ALFA,RO-may_treat
907638,"Palmer DG, Ferry DG, Gibbins BL et al. Ibuprofen and DIFLUNISAL in RHEUMATOID ARTHRITIS: a double-blind comparative trial",RHEUMATOID ARTHRITIS,67,87,DIFLUNISAL,53,63,0,-1,-1,-1,-1,RHEUMATOID ARTHRITIS,DIFLUNISAL,RO-may_treat
907639,Multicenter comparison of clarithromycin and AMOXICILLIN in the treatment of ACUTE MAXILLARY SINUSITIS,ACUTE MAXILLARY SINUSITIS,77,101,AMOXICILLIN,45,56,0,-1,-1,-1,-1,SINUSITIS,AMOXICILLIN,RO-may_treat
907640,"Kullavanijaya P, Reangchainam S, Ungpakorn R. Randomized single-blind study of efficacy and tolerability of TERBINAFINE in the treatment of TINEA CAPITIS",TINEA CAPITIS,140,153,TERBINAFINE,108,119,0,-1,-1,-1,-1,TINEA CAPITIS,TERBINAFINE,RO-may_treat
907641,"Stevens RJ, Andujar C, Edwards CJ et alTHALIDOMIDE in the treatment of the CUTANEOUS MANIFESTATIONS OF LUPUS ERYTHEMATOSUS experience in sixteen consecutive patients.",CUTANEOUS MANIFESTATIONS OF LUPUS ERYTHEMATOSUS,75,121,THALIDOMIDE,39,49,0,-1,-1,-1,-1,LUPUS,THALIDOMIDE,RO-may_treat
907651,"1 ,   108  EPINEPHRINE and other appropriate agents should be readily available in case ANAPHYLAXIS or other serious allergic reaction occurs.",ANAPHYLAXIS,88,98,EPINEPHRINE,11,22,0.07124705,-0.978625885,-1,-1,-1,ANAPHYLAXIS,EPINEPHRINE,RO-may_treat
907653,"Nevertheless, immunosuppressive therapy (pulse IV methylprednisolone followed by ORAL PREDNISONE AND CYCLOPHOSPHAMIDE) can be given to attempt to control INFLAMMATION in patients who develop severe renal disease.",INFLAMMATION,154,165,ORAL PREDNISONE AND CYCLOPHOSPHAMIDE,81,117,0.1221694444,-0.9633491667,-1,-1,-1,INFLAMMATION,PREDNISONE,RO-may_treat
907655,Association of suicide attempts with ACNE and treatment with ISOTRETINOIN: retrospective Swedish cohort study,ACNE,37,41,ISOTRETINOIN,61,73,0,-1,-1,-1,-1,ACNE,ISOTRETINOIN,RO-may_treat
907658,161  For pyrimethamine dosages of 25 50 mg once daily (given with CLINDAMYCIN or sulfadiazine for SECONDARY PROPHYLAXIS OF TOXOPLASMOSIS): 10 25 mg once daily.,SECONDARY PROPHYLAXIS OF TOXOPLASMOSIS,98,135,CLINDAMYCIN,66,77,0,-1,-1,-1,-1,TOXOPLASMOSIS,CLINDAMYCIN,RO-may_treat
907661,"Prochlorperazine was more effective than promethazine in uncomplicated nausea and VOMITING in the emergency department  Keywords: Prochlorperazine PROMETHAZINE Treatment, emergency.",VOMITING,82,89,PROMETHAZINE,147,159,0.3086066999,-0.90741799,-1,-1,-1,VOMITING,PROMETHAZINE,RO-may_treat
907663,Allergic reactions are treated with antihistamines; ANAPHYLAXIS is treated with EPINEPHRINE with IV fluids and vasopressors if necessary (see  Anaphylaxis,ANAPHYLAXIS,52,63,EPINEPHRINE,80,91,0,-1,-1,-1,-1,ANAPHYLAXIS,EPINEPHRINE,RO-may_treat
907665,Deficiency diseases include night blindness and keratomalacia (caused by lack of vitamin A); beriberi and polyneuritis (lack of thiamine); PELLAGRA (lack of NIACIN); scurvy (lack of vitamin C); rickets and osteomalacia (lack of vitamin D); pernicious anemia (lack of gastric intrinsic factor and vitamin B 12.,NIACIN,157,163,PELLAGRA,139,146,0.800640769,0.9401922307,-1,1,-1,PELLAGRA,NIACIN,RO-may_treat
907668,"CONCLUSION  In mild asthma, patients with the Gly/Gly genotype had better asthma control with albuterol than when it was withdrawn, and patients with the Arg/Arg genotype had worse ASTHMA control with ALBUTEROL than when it was withdrawn.",ASTHMA,181,186,ALBUTEROL,201,210,0,-1,-1,-1,-1,ASTHMA,ALBUTEROL,RO-may_treat
907669,"Alternative Therapies for Hepatitis     Normal; Alternative Therapies for Hepatitis  Therapy Best Evidencea Probably Usefulb Least Evidencec         Herbals MILK THISTLE (hepatitis, CIRRHOSIS 70 140 mg t.i.d.",CIRRHOSIS,182,190,MILK THISTLE,157,169,0.158113883,-0.9525658351,-1,-1,-1,CIRRHOSIS,MILK THISTLE,RO-may_treat
907670,A prospective evaluation of the effect of activated CHARCOAL before oral N acetylcysteine in ACETAMINOPHEN OVERDOSE,ACETAMINOPHEN OVERDOSE,93,114,CHARCOAL,52,60,0.1259881577,-0.9622035527,-1,-1,-1,OVERDOSE,CHARCOAL,RO-may_treat
907692,"Bupropion SR, SERTRALINE or venlafaxine XR after failure of SSRIs for depression  Medication augmentation after the failure of SSRIs for DEPRESSION.",DEPRESSION,137,146,SERTRALINE,14,24,0,-1,-1,-1,-1,DEPRESSION,SERTRALINE,RO-may_treat
907694,"Evaluation of the impact of chiropodist care in the secondary prevention of foot ulcerations in diabetic subjects  Human epidermal growth factor enhances healing of diabetic foot ulcers  Effects of the early ACE inhibition in diabetic nonthrombolyzed patients with anterior acute myocardial infarction  The association between cardiovascular autonomic neuropathy and mortality in individuals with diabetes: a meta analysis  A randomized clinical trial comparing breakfast, dinner, or bedtime administration of INSULIN GLARGINE in patients with TYPE 1 DIABETES  Management of dyslipidemia in children and adolescents with diabetes  Low glycemic index diets in the management of diabetes: a meta analysis.",TYPE 1 DIABETES,544,558,INSULIN GLARGINE,510,526,0,-1,-1,-1,-1,TYPE 1 DIABETES,GLARGINE,RO-may_treat
907701,"1]  Knauf H, Mutschler E. Diuretic effectiveness of hydrochlorothiazide and FUROSEMIDE alone and in combination in CHRONIC RENAL FAILURE",CHRONIC RENAL FAILURE,115,136,FUROSEMIDE,76,86,0,-1,-1,-1,-1,CHRONIC RENAL FAILURE,FUROSEMIDE,RO-may_treat
907711,"r  Otic Pain  Used alone or in fixed combination with ANTIPYRINE for the temporary relief of EAR PAIN (OTALGIA EARACHE associated with otitis media of various causes; however, single ingredient preparations no longer commercially available in the US.",EAR PAIN (OTALGIA EARACHE,93,117,ANTIPYRINE,54,64,0,-1,-1,-1,-1,PAIN,ANTIPYRINE,RO-may_treat
907713,"1]  White DJ, Billingham C, Chapman S, Drake S, Jayaweera D, Jones S, et al. Podophyllin 0.5% or 2.0% v PODOPHYLLOTOXIN 0.5% for the self treatment of PENILE WARTS: a double blind randomised study.",PENILE WARTS,151,162,PODOPHYLLOTOXIN,104,119,0,-1,-1,-1,-1,WARTS,PODOPHYLLOTOXIN,RO-may_treat
907719,"In other studies by the same team, in patients with HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA the addition of EZETIMIBE to 40 mg/d of either simvastatin or atorvastatin increased effectiveness almost 4 times more than increasing the statin dosage to 80 mg/d  (2).",HOMOZYGOUS FAMILIAL HYPERCHOLESTEROLEMIA,52,91,EZETIMIBE,109,118,0,-1,-1,-1,-1,HYPERCHOLESTEROLEMIA,EZETIMIBE,RO-may_treat
907722,"Phase III study of concurrent biochemotherapy with cisplatin, vinblastine, dacarbazine, interleukin 2, and interferon alfa 2b versus cisplatin, vinblastine, and DACARBAZINE alone in patients with METASTATIC MALIGNANT MELANOMA (summary last modified 10/1999.",METASTATIC MALIGNANT MELANOMA,196,225,DACARBAZINE,161,172,0,-1,-1,-1,-1,MELANOMA,DACARBAZINE,RO-may_treat
907723,CLONIDINE was effective for reducing TAMOXIFEN ASSOCIATED HOT FLASHES in postmenopausal women with breast cancer  Keywords: Breast neoplasms Hot flashes Tamoxifen  ACP Journal Club.,TAMOXIFEN ASSOCIATED HOT FLASHES,37,68,CLONIDINE,0,9,0,-1,-1,-1,-1,HOT FLASHES,CLONIDINE,RO-may_treat
907730,"Fontaine R, Chouinard G. An open clinical trial of FLUOXETINE in the treatment of OBSESSIVE COMPULSIVE DISORDER",OBSESSIVE COMPULSIVE DISORDER,82,111,FLUOXETINE,51,61,0,-1,-1,-1,-1,OBSESSIVE-COMPULSIVE DISORDER,FLUOXETINE,RO-may_treat
907732,"of intraarticular hyaluronan in osteoarthritis of the knee  Comparison of the analgesic efficacy and safety of nonprescription doses of naproxen sodium and ibuprofen in the treatment of osteoarthritis of the knee  Lancet  Comparison of lumiracoxib with NAPROXEN and ibuprofen in the Therapeutic Arthritis Research and Gastrointestinal Event Trial (TARGET), cardiovascular outcomes: randomised controlled trial  Pathogenesis and management of pain in OSTEOARTHRITIS  Acupuncture in patients with osteoarthritis of the knee: a randomised trial  Assessment of upper gastrointestinal safety of etoricoxib and diclofenac in patients with osteoarthritis and rheumatoid arthritis in the Multinational Etoricoxib and Diclofenac Arthritis.",OSTEOARTHRITIS,450,464,NAPROXEN,253,261,0.0990147543,-0.9702955737,-1,1,-1,OSTEOARTHRITIS,NAPROXEN,RO-may_treat
907737,"Other disorders, along with the migraine medications that may be effective against them, include epilepsy (divalproex sodium, topiramate, and gabapentin), hypertension (beta blockers), DEPRESSION (TRICYCLIC ANTIDEPRESSANTS venlafaxine), bipolar disorder (divalproex sodium), insomnia (tricyclic antidepressants), essential tremor (beta blockers and topiramate), and overweight or obesity (topiramate.",DEPRESSION,185,194,TRICYCLIC ANTIDEPRESSANTS,197,222,0,-1,-1,-1,-1,DEPRESSION,TRICYCLIC ANTIDEPRESSANTS,RO-may_treat
907742,1]  Treatment of POLYCYTHAEMIA VERA by radiophosphorus or BUSULPHAN: a randomized trial.,POLYCYTHAEMIA VERA,17,34,BUSULPHAN,58,67,0,-1,-1,-1,-1,POLYCYTHAEMIA VERA,BUSULPHAN,RO-may_treat
907749,severe mental illness (Cochrane Review)  Risperidone versus other atypical antipsychotic medication for schizophrenia (Cochrane Review)  Perazine for schizophrenia (Cochrane Review)  Benperidol for schizophrenia (Cochrane Review)  Depot risperidone for SCHIZOPHRENIA (Cochrane Review)  OLANZAPINE for schizophrenia (Cochrane Review)  Antipsychotic medication for those with both schizophrenia and learning disability (Cochrane Review)  Electroconvulsive therapy for schizophrenia (Cochrane Review)  Beta blocker supplementation of standard drug treatment for schizophrenia (Cochrane Review)  Depot fluphenazine for schizophrenia (Cochrane Review)  Carbamazepine for schizophrenia and schizoaffective psychoses (Cochrane.,SCHIZOPHRENIA,253,265,OLANZAPINE,286,296,0,-1,-1,-1,-1,SCHIZOPHRENIA,OLANZAPINE,RO-may_treat
907754,Other trials studied chronic pain: CARBAMAZEPINE was effective in 3 of 4 trials in TRIGEMINAL NEURALGIA and lamotrigine was no more effective than placebo in 1 trial (Table.,TRIGEMINAL NEURALGIA,83,102,CARBAMAZEPINE,35,48,0.0980580676,-0.9705825797,-1,-1,-1,TRIGEMINAL NEURALGIA,CARBAMAZEPINE,RO-may_treat
907758,The use of intermediate and high purity FACTOR VIII products in the treatment of VON WILLEBRAND DISEASE.,VON WILLEBRAND DISEASE,81,102,FACTOR VIII,40,51,0,-1,-1,-1,-1,VON WILLEBRAND,FACTOR VIII,RO-may_treat
907762,"trial  Lancet  Acupuncture in patients with osteoarthritis of the knee: a randomised trial  New England Journal of Medicine  Glucosamine, chondroitin sulfate, and the two in combination for painful knee osteoarthritis  Osteoarthritis and Cartilage  A randomized, placebo controlled, cross over study of ginger extracts and ibuprofen in osteoarthritis  Rheumatic Diseases Clinics of North America  Homeopathy and rheumatic disease  Rheumatology (Oxford)  A randomized, double blind, placebo controlled trial of GLUCOSAMINE SULPHATE as an analgesic in OSTEOARTHRITIS OF THE KNEE  Review  Alternative Medicine Review  Natural treatments for osteoarthritis  Arthritis and.",OSTEOARTHRITIS OF THE KNEE,550,576,GLUCOSAMINE SULPHATE,510,530,0,-1,-1,-1,-1,OSTEOARTHRITIS,GLUCOSAMINE,RO-may_treat
907766,New Reference of Interest  2010 02 04  A placebo controlled trial of ORAL CLADRIBINE for relapsing MULTIPLE SCLEROSIS,MULTIPLE SCLEROSIS,99,116,ORAL CLADRIBINE,69,84,0.1066003582,-0.9680198925,-1,-1,-1,MULTIPLE SCLEROSIS,CLADRIBINE,RO-may_treat
907785,Urokinase versus TISSUE PLASMINOGEN ACTIVATOR in PULMONARY EMBOLISM,PULMONARY EMBOLISM,49,67,TISSUE PLASMINOGEN ACTIVATOR,17,45,0.1856953382,-0.9442913985,-1,-1,-1,PULMONARY EMBOLISM,TISSUE PLASMINOGEN ACTIVATOR,RO-may_treat
907795,Treatment of REFRACTORY DIARRHOEA in AIDS with acetorphan and OCTREOTIDE: a randomized crossover study.,REFRACTORY DIARRHOEA,13,33,OCTREOTIDE,62,72,0.0824786099,-0.975256417,-1,-1,-1,DIARRHOEA,OCTREOTIDE,RO-may_treat
907799,Because montelukast is efficacious for patients with ASTHMA selected patients with mild asthma and rhinitis may be good candidates for MONTELUKAST.,ASTHMA,53,58,MONTELUKAST,135,146,0,-1,-1,-1,-1,ASTHMA,MONTELUKAST,RO-may_treat
907805,"cOmeprazole and lansoprazole are approved for GASTRIC ULCERS; omeprazole, LANSOPRAZOLE, and rabeprazole are approved for duodenal ulcers",GASTRIC ULCERS,46,60,LANSOPRAZOLE,74,86,0.1147078669,-0.9655876399,-1,-1,-1,GASTRIC ULCERS,LANSOPRAZOLE,RO-may_treat
907808,"Treatment  Treatment of HYPERPIGMENTATION may include HYDROQUINONE kojic acid, alpha hydroxy acids, azelaic acid, ascorbic acid, tretinoin (Retinol), topical glucocorticoids, and licorice extract.",HYPERPIGMENTATION,24,40,HYDROQUINONE,54,66,0.0830454799,-0.975086356,-1,-1,-1,HYPERPIGMENTATION,HYDROQUINONE,RO-may_treat
907810,STUDY SELECTION  English language studies were selected if they evaluated the neuroprotective effects or safety of selegiline or if they compared dopamine agonists with levodopa or sustained release levodopa with IMMEDIATE RELEASE LEVODOPA in previously untreated patients with PD,PD,278,279,IMMEDIATE RELEASE LEVODOPA,213,239,0.2886751346,-0.9133974596,-1,-1,-1,PD,LEVODOPA,RO-may_treat
907821,"Martin DF, Sierra Madero J, Walmsley S, et al: A controlled trial of VALGANCICLOVIR as induction therapy for CYTOMEGALOVIRUS RETINITIS",CYTOMEGALOVIRUS RETINITIS,109,133,VALGANCICLOVIR,69,83,0,-1,-1,-1,-1,CYTOMEGALOVIRUS RETINITIS,VALGANCICLOVIR,RO-may_treat
907822,"Children with BLASTOMYCOSIS should be treated with ITRACONAZOLE, 5 to 7 mg/kg/day",BLASTOMYCOSIS,14,27,ITRACONAZOLE,51,63,0,-1,-1,-1,-1,BLASTOMYCOSIS,ITRACONAZOLE,RO-may_treat
907823,"The commonly used medications in cardiac resuscitation may be grouped into the following general categories: vasopressors (epinephrine or vasopressin), antiarrhythmics (amiodarone, lidocaine, and magnesium), anticholinergic AGENTS (ATROPINE if the ARREST ARRHYTHMIA is asystole or PEA is slow), and miscellaneous drugs used to treat specific problems contributing to the arrest state, such as sodium bicarbonate (for severe metabolic acidosis, hyperkalemia, and certain drug overdoses) and calcium chloride (for hyperkalemia, calcium channel blocker drug overdose, or severe hypocalcemia) [ see.",ARREST ARRHYTHMIA,248,264,AGENTS (ATROPINE,224,240,0.1690308509,-0.9492907447,-1,-1,-1,ARREST,ATROPINE,RO-may_treat
907826,"Unfortunately, the majority of CKD patients with TYPE 2 DIABETES eventually require INSULIN THERAPY.",TYPE 2 DIABETES,49,63,INSULIN THERAPY,84,99,0,-1,-1,-1,-1,TYPE 2 DIABETES,INSULIN,RO-may_treat
907827,"She is given a prescription for ACETAMINOPHEN with codeine to take as needed for PAIN the week before surgery, and she is instructed to take her atenolol the morning of surgery with a sip of water.",PAIN,81,84,ACETAMINOPHEN,32,45,0.1104315261,-0.9668705422,-1,-1,-1,PAIN,ACETAMINOPHEN,RO-may_treat
907829,"Lecrubier Y, Bakker A, Dunbar G et al. A comparison of paroxetine, clomipramine and placebo in the treatment of PANIC DISORDER: Collaborative PAROXETINE Panic Study Investigators.",PANIC DISORDER,112,125,PAROXETINE,142,152,0,-1,-1,-1,-1,PANIC DISORDER,PAROXETINE,RO-may_treat
907842,"Herlong HF, Hunter FM, Koff RS et al. A comparison of bumetanide and FUROSEMIDE in the treatment of ASCITES: cooperative study.",ASCITES,100,106,FUROSEMIDE,69,79,0,-1,-1,-1,-1,ASCITES,FUROSEMIDE,RO-may_treat
907845,"For treatment of uncomplicated cervical, URETHRAL OR RECTAL GONORRHEA CDC and others recommend IM ceftriaxone or oral cefixime; IM CEFTRIAXONE is drug of choice for pharyngeal infections.",URETHRAL OR RECTAL GONORRHEA,41,69,IM CEFTRIAXONE,128,142,0,-1,-1,-1,-1,GONORRHEA,CEFTRIAXONE,RO-may_treat
907846,Comparison of CEFTRIAXONE and traditional therapy of BACTERIAL MENINGITIS,BACTERIAL MENINGITIS,53,73,CEFTRIAXONE,14,25,0.1280368799,-0.961588936,-1,-1,-1,BACTERIAL MENINGITIS,CEFTRIAXONE,RO-may_treat
907847,Effects of CHLORAMBUCIL and therapeutic decision in initial forms of CHRONIC LYMPHOCYTIC LEUKEMIA (stage A): results of a randomized clinical trial on 612 patients,CHRONIC LYMPHOCYTIC LEUKEMIA,69,97,CHLORAMBUCIL,11,23,0.2390457219,-0.9282862834,-1,-1,-1,CHRONIC LYMPHOCYTIC LEUKEMIA,CHLORAMBUCIL,RO-may_treat
